PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
TN,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",51-0000,Production Occupations,major,"73,990",3.7,78.641,1.24,18.05,"37,550",4.6,10.35,12.6,16.65,22.38,28.36,"21,520","26,210","34,640","46,550","58,990",,
TN,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",53-0000,Transportation and Material Moving Occupations,major,"76,060",3.1,80.849,1.16,16.64,"34,610",1.5,9.35,11.68,15.02,19.63,26.86,"19,440","24,290","31,250","40,830","55,870",,
TX,10180,"Abilene, TX",11-0000,Management Occupations,major,"1,960",5.8,30.342,0.59,47.57,"98,940",2.7,21.16,29.75,40.56,57.24,78.13,"44,000","61,890","84,370","119,070","162,510",,
TX,10180,"Abilene, TX",13-0000,Business and Financial Operations Occupations,major,"2,270",13,35.224,0.67,31.67,"65,870",2.1,17.01,21.81,28.49,37.21,48.74,"35,370","45,360","59,260","77,400","101,370",,
TX,10180,"Abilene, TX",15-0000,Computer and Mathematical Occupations,major,810,25.8,12.577,0.42,32.18,"66,930",5.2,15.91,21.44,28.59,38.68,55.64,"33,090","44,600","59,460","80,450","115,720",,
TX,10180,"Abilene, TX",17-0000,Architecture and Engineering Occupations,major,770,13.3,11.944,0.68,35.44,"73,710",4.1,17.58,22.96,32.74,43.48,59.86,"36,570","47,750","68,100","90,430","124,510",,
TX,10180,"Abilene, TX",19-0000,"Life, Physical, and Social Science Occupations",major,290,18.9,4.557,0.57,27.63,"57,460",5.1,12.98,18.56,24.4,32.55,39.79,"27,000","38,600","50,740","67,700","82,760",,
TX,10180,"Abilene, TX",21-0000,Community and Social Service Occupations,major,"1,040",13.4,16.214,1.1,21.21,"44,120",2.8,12.27,17,20.81,25.76,29.89,"25,530","35,360","43,280","53,570","62,160",,
TX,10180,"Abilene, TX",23-0000,Legal Occupations,major,360,23.4,5.521,0.72,35.5,"73,840",14.9,16.09,20.78,27.99,40.61,68.42,"33,460","43,230","58,220","84,460","142,300",,
TX,10180,"Abilene, TX",25-0000,"Education, Training, and Library Occupations",major,"4,690",3.9,72.833,1.19,21.14,"43,970",7.3,9.16,11.86,20.19,25.56,31.8,"19,040","24,670","42,000","53,160","66,140",,
TX,10180,"Abilene, TX",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,750,13.9,11.68,0.86,20.21,"42,030",6.5,8.82,11.31,17.5,23.78,30.54,"18,340","23,530","36,390","49,460","63,520",,
TX,10180,"Abilene, TX",29-0000,Healthcare Practitioners and Technical Occupations,major,"5,390",10.6,83.699,1.4,35.14,"73,100",7.1,14.24,19.1,26.8,37.61,61,"29,620","39,720","55,740","78,230","126,880",,
TX,10180,"Abilene, TX",31-0000,Healthcare Support Occupations,major,"3,130",10.7,48.587,1.68,13.11,"27,270",4.2,8.59,10.12,11.69,14.56,19.55,"17,860","21,040","24,310","30,280","40,670",,
TX,10180,"Abilene, TX",33-0000,Protective Service Occupations,major,"2,010",1.8,31.222,1.31,,,,,,,,,,,,,,,
TX,10180,"Abilene, TX",35-0000,Food Preparation and Serving Related Occupations,major,"7,420",2.9,115.179,1.24,10.47,"21,770",1.8,7.9,8.44,9.34,11.42,15.17,"16,420","17,540","19,420","23,750","31,550",,
TX,10180,"Abilene, TX",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"1,890",5.8,29.397,0.95,10.91,"22,690",2.2,8.08,8.86,10.18,11.95,14.64,"16,800","18,430","21,170","24,850","30,450",,
TX,10180,"Abilene, TX",39-0000,Personal Care and Service Occupations,major,"2,050",8.6,31.88,0.88,11.14,"23,170",3.1,8,8.6,9.61,12.17,16.75,"16,640","17,880","20,000","25,310","34,850",,
TX,10180,"Abilene, TX",41-0000,Sales and Related Occupations,major,"6,860",4.3,106.474,1.05,16.77,"34,880",3.7,8.05,9,11.74,18.44,29.77,"16,740","18,730","24,420","38,350","61,920",,
TX,10180,"Abilene, TX",43-0000,Office and Administrative Support Occupations,major,"10,370",5.5,160.954,1.04,15.99,"33,260",1.4,9.32,11.42,14.54,18.93,25.04,"19,380","23,750","30,240","39,370","52,070",,
TX,10180,"Abilene, TX",45-0000,"Farming, Fishing, and Forestry Occupations",major,170,24.3,2.596,0.79,,,,,,,,,,,,,,,
TX,10180,"Abilene, TX",47-0000,Construction and Extraction Occupations,major,"3,270",6.3,50.687,1.26,20.45,"42,530",2.7,12.56,14.37,17.96,23.73,31.03,"26,110","29,890","37,360","49,350","64,530",,
TX,10180,"Abilene, TX",49-0000,"Installation, Maintenance, and Repair Occupations",major,"2,830",5.5,43.909,1.13,20.3,"42,230",2.5,11.76,14.35,18.54,24.75,32.42,"24,460","29,850","38,560","51,490","67,440",,
TX,10180,"Abilene, TX",51-0000,Production Occupations,major,"2,420",12.2,37.581,0.59,15.91,"33,100",2.7,8.73,10.45,14.72,19.43,24.8,"18,150","21,740","30,620","40,410","51,580",,
TX,10180,"Abilene, TX",53-0000,Transportation and Material Moving Occupations,major,"3,670",5.6,56.946,0.81,17.39,"36,170",3,8.86,11.06,15.33,22.24,29.69,"18,440","22,990","31,880","46,260","61,750",,
TX,11100,"Amarillo, TX",11-0000,Management Occupations,major,"3,410",4.5,29.782,0.58,50.88,"105,830",2.6,21.76,31.15,44.25,63.24,82.18,"45,260","64,790","92,040","131,530","170,940",,
TX,11100,"Amarillo, TX",13-0000,Business and Financial Operations Occupations,major,"3,770",5.3,32.908,0.63,33.92,"70,550",3.4,16.5,22.01,30.45,40.39,54.43,"34,320","45,780","63,330","84,000","113,210",,
TX,11100,"Amarillo, TX",15-0000,Computer and Mathematical Occupations,major,"1,530",8.7,13.34,0.45,33.22,"69,090",3.3,16.45,22.33,31.83,42.38,53.59,"34,220","46,440","66,210","88,140","111,460",,
TX,11100,"Amarillo, TX",17-0000,Architecture and Engineering Occupations,major,"1,730",5.2,15.101,0.86,38.9,"80,920",4,16.78,26.45,36.15,48.52,64.4,"34,900","55,010","75,180","100,910","133,950",,
TX,11100,"Amarillo, TX",19-0000,"Life, Physical, and Social Science Occupations",major,550,7.4,4.805,0.6,33.16,"68,980",4.8,15.12,20.21,31.1,40.36,56.35,"31,450","42,040","64,690","83,940","117,210",,
TX,11100,"Amarillo, TX",21-0000,Community and Social Service Occupations,major,"1,530",6.4,13.349,0.91,21.75,"45,240",3.3,13.13,16.51,20.44,27.02,32,"27,320","34,330","42,510","56,200","66,560",,
TX,11100,"Amarillo, TX",23-0000,Legal Occupations,major,570,9.8,4.976,0.65,38.75,"80,600",6.8,16.91,23.5,33.43,53.31,68.05,"35,180","48,880","69,540","110,870","141,540",,
TX,11100,"Amarillo, TX",25-0000,"Education, Training, and Library Occupations",major,"7,800",18.1,68.164,1.11,22.19,"46,160",1.9,9.37,13.09,22.47,27.56,31.46,"19,490","27,220","46,750","57,310","65,430",,
TX,11100,"Amarillo, TX",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"1,170",15.6,10.241,0.76,22.86,"47,540",7.6,9.96,12.82,17.42,26.34,39.43,"20,720","26,670","36,220","54,780","82,010",,
TX,11100,"Amarillo, TX",29-0000,Healthcare Practitioners and Technical Occupations,major,"7,880",5.1,68.791,1.15,37.6,"78,200",6.1,15.83,21.75,28.63,37.71,67.68,"32,930","45,240","59,540","78,440","140,770",,
TX,11100,"Amarillo, TX",31-0000,Healthcare Support Occupations,major,"2,730",6.6,23.816,0.83,14.31,"29,770",2.8,9.24,10.71,13.14,16.32,20.38,"19,220","22,280","27,330","33,940","42,390",,
TX,11100,"Amarillo, TX",33-0000,Protective Service Occupations,major,"3,810",3.9,33.307,1.39,24,"49,910",4.7,11.54,18.73,22.12,29.49,36.76,"24,010","38,970","46,000","61,330","76,460",,
TX,11100,"Amarillo, TX",35-0000,Food Preparation and Serving Related Occupations,major,"12,000",2.9,104.778,1.13,11.28,"23,470",3.8,7.97,8.58,9.62,12.14,18.38,"16,580","17,840","20,010","25,260","38,220",,
TX,11100,"Amarillo, TX",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"3,970",5.2,34.702,1.12,12.05,"25,050",2.1,8.24,9.27,11.05,13.44,17.08,"17,140","19,290","22,980","27,950","35,520",,
TX,11100,"Amarillo, TX",39-0000,Personal Care and Service Occupations,major,"3,330",8.3,29.096,0.8,10.71,"22,270",2.6,7.91,8.43,9.29,11.36,16.02,"16,450","17,530","19,320","23,620","33,330",,
TX,11100,"Amarillo, TX",41-0000,Sales and Related Occupations,major,"13,520",3.9,118.051,1.16,17.22,"35,810",3.4,8.2,9.34,11.69,19.02,32.28,"17,050","19,440","24,320","39,570","67,150",,
TX,11100,"Amarillo, TX",43-0000,Office and Administrative Support Occupations,major,"18,370",3.3,160.447,1.04,16.48,"34,270",1,9.57,11.61,14.86,19.25,26.15,"19,920","24,140","30,910","40,040","54,380",,
TX,11100,"Amarillo, TX",45-0000,"Farming, Fishing, and Forestry Occupations",major,420,42.7,3.666,1.11,13.53,"28,140",7.5,8.73,10.05,11.64,15.23,22.17,"18,160","20,910","24,200","31,670","46,110",,
TX,11100,"Amarillo, TX",47-0000,Construction and Extraction Occupations,major,"5,130",9.7,44.818,1.12,19.96,"41,530",2.6,11.75,13.79,17.62,24.49,32.7,"24,440","28,690","36,640","50,940","68,020",,
TX,11100,"Amarillo, TX",49-0000,"Installation, Maintenance, and Repair Occupations",major,"5,720",6,49.999,1.29,21.23,"44,150",2.8,10.91,14.25,19.58,26.91,34.97,"22,700","29,640","40,730","55,960","72,730",,
TX,11100,"Amarillo, TX",51-0000,Production Occupations,major,"8,300",3,72.478,1.14,20.07,"41,740",6.8,11.19,15.17,17.36,23.13,34.78,"23,280","31,550","36,100","48,110","72,340",,
TX,11100,"Amarillo, TX",53-0000,Transportation and Material Moving Occupations,major,"7,260",4.4,63.385,0.91,17,"35,350",2.8,9.07,11.18,15.42,19.78,28.82,"18,860","23,240","32,080","41,130","59,940",,
TX,12420,"Austin-Round Rock, TX",11-0000,Management Occupations,major,"43,360",3.1,43.51,0.85,59.59,"123,940",1.2,25.29,35.38,51.49,74.46,#,"52,600","73,590","107,100","154,880",#,,
TX,12420,"Austin-Round Rock, TX",13-0000,Business and Financial Operations Occupations,major,"61,340",2.9,61.557,1.17,36.15,"75,200",1.1,19.31,24.15,31.81,43.23,57.89,"40,170","50,240","66,170","89,920","120,410",,
TX,12420,"Austin-Round Rock, TX",15-0000,Computer and Mathematical Occupations,major,"60,070",5.4,60.276,2.02,43.47,"90,420",1.7,22.02,29.67,41.48,55.94,69.57,"45,800","61,720","86,280","116,360","144,710",,
TX,12420,"Austin-Round Rock, TX",17-0000,Architecture and Engineering Occupations,major,"23,960",4.9,24.045,1.36,43,"89,440",2.4,20.77,28.35,38.52,53.02,71.2,"43,190","58,970","80,130","110,290","148,100",,
TX,12420,"Austin-Round Rock, TX",19-0000,"Life, Physical, and Social Science Occupations",major,"8,550",7.1,8.581,1.07,32.77,"68,160",3,16.21,21.76,28.94,38.03,54.42,"33,730","45,260","60,200","79,090","113,200",,
TX,12420,"Austin-Round Rock, TX",21-0000,Community and Social Service Occupations,major,"10,800",4.9,10.838,0.74,22.97,"47,780",2.3,13.8,17.28,21.67,27.88,34.79,"28,700","35,940","45,070","58,000","72,370",,
TX,12420,"Austin-Round Rock, TX",23-0000,Legal Occupations,major,"10,340",5.3,10.374,1.35,47.24,"98,250",5.3,17.49,25.01,37.03,57.65,93.21,"36,380","52,010","77,030","119,920","193,890",,
TX,12420,"Austin-Round Rock, TX",25-0000,"Education, Training, and Library Occupations",major,"61,110",6.7,61.319,1,23.59,"49,070",2.4,10.4,13.42,22.33,29.45,37.41,"21,640","27,910","46,440","61,250","77,820",,
TX,12420,"Austin-Round Rock, TX",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"18,070",6.1,18.136,1.34,30.46,"63,370",3.5,11.87,17.57,25.58,36.3,53.04,"24,700","36,550","53,200","75,500","110,330",,
TX,12420,"Austin-Round Rock, TX",29-0000,Healthcare Practitioners and Technical Occupations,major,"45,420",2.6,45.58,0.76,37.61,"78,230",3.8,14.88,21.31,30.17,39.79,65.65,"30,940","44,320","62,760","82,760","136,550",,
TX,12420,"Austin-Round Rock, TX",31-0000,Healthcare Support Occupations,major,"19,770",4.7,19.836,0.69,16.46,"34,230",2.6,9.76,12.09,14.41,18.64,25.72,"20,300","25,150","29,960","38,780","53,500",,
TX,12420,"Austin-Round Rock, TX",33-0000,Protective Service Occupations,major,"21,040",4.5,21.109,0.88,22.97,"47,790",8.2,10.2,13.35,19.1,30.73,41.63,"21,220","27,770","39,730","63,910","86,580",,
TX,12420,"Austin-Round Rock, TX",35-0000,Food Preparation and Serving Related Occupations,major,"107,270",1.4,107.643,1.16,12.06,"25,080",1.2,8.06,8.86,10.62,13.7,18.45,"16,770","18,430","22,090","28,490","38,370",,
TX,12420,"Austin-Round Rock, TX",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"29,900",2.8,30.004,0.97,12.71,"26,430",1.5,8.42,9.67,11.8,14.64,18.48,"17,510","20,120","24,550","30,460","38,440",,
TX,12420,"Austin-Round Rock, TX",39-0000,Personal Care and Service Occupations,major,"29,610",4,29.712,0.82,12.55,"26,110",2.1,8.08,8.92,10.81,14.22,19.9,"16,810","18,550","22,480","29,570","41,390",,
TX,12420,"Austin-Round Rock, TX",41-0000,Sales and Related Occupations,major,"113,350",2.6,113.747,1.12,23.01,"47,860",6.9,8.84,10.59,14.73,26.53,48.74,"18,390","22,040","30,640","55,190","101,370",,
TX,12420,"Austin-Round Rock, TX",43-0000,Office and Administrative Support Occupations,major,"175,300",1.7,175.911,1.14,18.65,"38,780",0.8,10.48,13.17,17.1,22.57,29.09,"21,790","27,390","35,560","46,950","60,510",,
TX,12420,"Austin-Round Rock, TX",45-0000,"Farming, Fishing, and Forestry Occupations",major,"1,550",24.3,1.555,0.47,13.44,"27,950",8.3,8.33,9.63,11.44,14.13,18.82,"17,340","20,020","23,800","29,390","39,140",,
TX,12420,"Austin-Round Rock, TX",47-0000,Construction and Extraction Occupations,major,"43,680",3.9,43.828,1.09,20.18,"41,970",1.5,12.41,14.46,18.03,24.31,31.09,"25,820","30,080","37,500","50,570","64,670",,
TX,12420,"Austin-Round Rock, TX",49-0000,"Installation, Maintenance, and Repair Occupations",major,"32,400",2.9,32.508,0.84,21.45,"44,620",1.2,12.04,15.14,19.64,26.27,33.44,"25,050","31,490","40,840","54,650","69,560",,
TX,12420,"Austin-Round Rock, TX",51-0000,Production Occupations,major,"35,620",4.4,35.745,0.56,17.51,"36,410",1.3,9.68,11.98,15.59,20.59,27.9,"20,140","24,910","32,420","42,830","58,030",,
TX,12420,"Austin-Round Rock, TX",53-0000,Transportation and Material Moving Occupations,major,"44,030",3.9,44.185,0.63,16.27,"33,830",1.6,9.35,11.21,14.46,18.77,26.2,"19,450","23,310","30,080","39,050","54,490",,
TX,13140,"Beaumont-Port Arthur, TX",11-0000,Management Occupations,major,"5,600",7.2,34.972,0.68,54.9,"114,200",2,25.74,33.96,47.53,65.99,95.4,"53,540","70,630","98,860","137,250","198,430",,
TX,13140,"Beaumont-Port Arthur, TX",13-0000,Business and Financial Operations Occupations,major,"4,850",5.5,30.277,0.58,35.92,"74,710",2.1,18.19,24.81,32.28,43.65,58.26,"37,840","51,610","67,150","90,780","121,170",,
TX,13140,"Beaumont-Port Arthur, TX",15-0000,Computer and Mathematical Occupations,major,"1,480",9.9,9.219,0.31,34.36,"71,460",3,17.04,21.76,30.05,43.76,59.29,"35,430","45,260","62,510","91,030","123,320",,
TX,13140,"Beaumont-Port Arthur, TX",17-0000,Architecture and Engineering Occupations,major,"4,650",6.5,29.015,1.64,47.42,"98,620",3.7,20,28.53,42.74,60.52,78.85,"41,610","59,350","88,910","125,890","164,020",,
TX,13140,"Beaumont-Port Arthur, TX",19-0000,"Life, Physical, and Social Science Occupations",major,"1,750",16.6,10.917,1.36,36.06,"75,010",6.3,17.54,23.27,31.84,42.47,59.26,"36,490","48,410","66,230","88,340","123,260",,
TX,13140,"Beaumont-Port Arthur, TX",21-0000,Community and Social Service Occupations,major,"1,620",5.3,10.08,0.69,21.61,"44,950",3.6,12.24,15.94,20.8,26.65,31.23,"25,470","33,160","43,270","55,430","64,960",,
TX,13140,"Beaumont-Port Arthur, TX",23-0000,Legal Occupations,major,910,11.6,5.696,0.74,44.13,"91,800",7.7,15.33,19.55,36.91,61.07,79.88,"31,880","40,660","76,770","127,020","166,150",,
TX,13140,"Beaumont-Port Arthur, TX",25-0000,"Education, Training, and Library Occupations",major,"9,260",4.7,57.765,0.94,20.06,"41,720",2.2,8.6,11.93,20.92,24.87,30.01,"17,900","24,810","43,510","51,720","62,430",,
TX,13140,"Beaumont-Port Arthur, TX",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"1,110",8.9,6.94,0.51,22.14,"46,050",9.5,9.13,12.54,16.65,26.55,42.96,"18,980","26,090","34,630","55,230","89,350",,
TX,13140,"Beaumont-Port Arthur, TX",29-0000,Healthcare Practitioners and Technical Occupations,major,"10,220",5,63.779,1.07,33.72,"70,140",3.5,14.09,19.03,27.76,38.45,59.84,"29,300","39,580","57,730","79,980","124,470",,
TX,13140,"Beaumont-Port Arthur, TX",31-0000,Healthcare Support Occupations,major,"3,240",6.8,20.223,0.7,14.06,"29,240",4.3,8.81,10.62,13.01,16.07,19.04,"18,330","22,090","27,060","33,420","39,600",,
TX,13140,"Beaumont-Port Arthur, TX",33-0000,Protective Service Occupations,major,"5,040",7.5,31.472,1.32,22.72,"47,260",5,10.67,14.91,21.06,29.45,36.04,"22,190","31,020","43,800","61,250","74,950",,
TX,13140,"Beaumont-Port Arthur, TX",35-0000,Food Preparation and Serving Related Occupations,major,"14,810",3.2,92.392,1,10.43,"21,680",2.1,7.87,8.36,9.17,11.05,14.68,"16,360","17,380","19,080","22,990","30,530",,
TX,13140,"Beaumont-Port Arthur, TX",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"4,160",3.5,25.974,0.84,11.14,"23,170",3.2,8.03,8.71,9.89,12.27,15.7,"16,710","18,110","20,570","25,530","32,650",,
TX,13140,"Beaumont-Port Arthur, TX",39-0000,Personal Care and Service Occupations,major,"5,370",11.8,33.493,0.93,10.31,"21,440",3.7,7.88,8.35,9.13,10.48,13.43,"16,380","17,360","18,990","21,800","27,940",,
TX,13140,"Beaumont-Port Arthur, TX",41-0000,Sales and Related Occupations,major,"15,600",3.8,97.357,0.96,18.71,"38,920",3.4,8.2,9.33,12.77,21.04,35.8,"17,050","19,400","26,570","43,760","74,470",,
TX,13140,"Beaumont-Port Arthur, TX",43-0000,Office and Administrative Support Occupations,major,"23,250",2.7,145.045,0.94,16.93,"35,210",1.2,9.45,11.87,15.15,19.97,27.67,"19,670","24,690","31,520","41,530","57,560",,
TX,13140,"Beaumont-Port Arthur, TX",45-0000,"Farming, Fishing, and Forestry Occupations",major,200,23.1,1.239,0.37,18.46,"38,400",7.6,9.53,12.7,17.33,23.91,29.29,"19,820","26,410","36,050","49,730","60,920",,
TX,13140,"Beaumont-Port Arthur, TX",47-0000,Construction and Extraction Occupations,major,"13,200",6.7,82.37,2.05,22.92,"47,670",2,13.21,16.45,21.65,28.47,34.92,"27,490","34,210","45,030","59,210","72,640",,
TX,13140,"Beaumont-Port Arthur, TX",49-0000,"Installation, Maintenance, and Repair Occupations",major,"9,020",5.8,56.274,1.45,24.1,"50,120",2.9,12.08,14.98,21.28,30.57,39.76,"25,130","31,150","44,270","63,580","82,700",,
TX,13140,"Beaumont-Port Arthur, TX",51-0000,Production Occupations,major,"15,240",4.8,95.086,1.5,29.36,"61,070",3.8,12.07,17.51,27.03,38.65,48.83,"25,110","36,430","56,230","80,390","101,570",,
TX,13140,"Beaumont-Port Arthur, TX",53-0000,Transportation and Material Moving Occupations,major,"9,680",6.7,60.414,0.86,18,"37,440",2.8,8.78,10.94,15.86,22.13,29.99,"18,250","22,760","32,980","46,020","62,370",,
TX,15180,"Brownsville-Harlingen, TX",11-0000,Management Occupations,major,"3,550",5,25.385,0.5,45.07,"93,730",2.6,19.6,29.46,39.51,51.02,72.81,"40,760","61,280","82,170","106,120","151,450",,
TX,15180,"Brownsville-Harlingen, TX",13-0000,Business and Financial Operations Occupations,major,"3,230",4.6,23.112,0.44,30.72,"63,900",5.4,15.33,20.94,29.09,39.32,46.68,"31,880","43,550","60,500","81,790","97,090",,
TX,15180,"Brownsville-Harlingen, TX",15-0000,Computer and Mathematical Occupations,major,810,11.2,5.816,0.19,,,,,,,,,,,,,,,
TX,15180,"Brownsville-Harlingen, TX",17-0000,Architecture and Engineering Occupations,major,710,13,5.063,0.29,31.67,"65,870",5.5,13.01,17.75,27.4,39.66,55.1,"27,060","36,920","57,000","82,490","114,610",,
TX,15180,"Brownsville-Harlingen, TX",19-0000,"Life, Physical, and Social Science Occupations",major,350,2.8,2.508,0.31,29.54,"61,440",2.4,15.67,20.52,29.29,37.5,42.96,"32,600","42,690","60,910","78,010","89,360",,
TX,15180,"Brownsville-Harlingen, TX",21-0000,Community and Social Service Occupations,major,"2,840",5,20.323,1.38,19.2,"39,940",6.1,10.31,13.14,17.95,23.56,30.61,"21,450","27,330","37,330","49,000","63,670",,
TX,15180,"Brownsville-Harlingen, TX",23-0000,Legal Occupations,major,540,11.6,3.854,0.5,37.4,"77,790",3.7,16,21.48,32.34,53.63,68.41,"33,270","44,670","67,260","111,560","142,300",,
TX,15180,"Brownsville-Harlingen, TX",25-0000,"Education, Training, and Library Occupations",major,"12,820",8.2,91.809,1.5,21.77,"45,280",2.1,9.46,13.05,22.42,27.73,31.59,"19,680","27,150","46,630","57,680","65,700",,
TX,15180,"Brownsville-Harlingen, TX",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,780,13.3,5.55,0.41,20.6,"42,850",4.5,9.1,11.62,17.89,26.34,35.49,"18,940","24,160","37,210","54,790","73,810",,
TX,15180,"Brownsville-Harlingen, TX",29-0000,Healthcare Practitioners and Technical Occupations,major,"7,890",6.1,56.492,0.95,39.01,"81,140",4.4,14.09,20.57,29.78,43.75,75.89,"29,310","42,780","61,950","91,000","157,850",,
TX,15180,"Brownsville-Harlingen, TX",31-0000,Healthcare Support Occupations,major,"10,650",15.1,76.228,2.64,10.31,"21,440",3.4,7.96,8.48,9.35,11.09,13.14,"16,570","17,640","19,460","23,070","27,330",,
